Id_vente;id_bien;Date_mutation;Nature_mutation;Valeur fonciere;Surface Carrez ;Nombre pieces
29324;26435;2020-02-18;Vente;43000;18,02;1
29325;26436;2020-01-23;Vente;489770;102,6;5
29326;26437;2020-01-23;Vente;223000;72,73;3
29327;26438;2020-01-10;Vente;680000;50,74;2
29328;26439;2020-01-03;Vente;852000;66;1
29329;26440;2020-01-08;Vente;370000;22,61;1
29330;26441;2020-01-09;Vente;741500;61,41;2
29331;26442;2020-01-15;Vente;779637;64,52;2
29332;26443;2020-01-16;Vente;435000;55,69;2
29333;26444;2020-01-08;Vente;648600;43,71;1
29334;26445;2020-01-06;Vente;106574;26,43;1
29335;26446;2020-01-10;Vente;505000;41,19;1
29336;26447;2020-01-17;Vente;1125000;83,05;5
29337;26448;2020-01-06;Vente;368000;27,37;2
29338;26449;2020-01-10;Vente;1530000;171,58;6
29339;26450;2020-01-15;Vente;445000;25,9;2
29340;26451;2020-01-10;Vente;686000;57,93;1
29341;26452;2020-01-22;Vente;108400;7,65;1
29342;26453;2020-01-14;Vente;1254800;111,87;5
29343;26454;2020-01-24;Vente;610000;44,58;2
29344;26455;2020-01-22;Vente;1174500;84,6;4
29345;26456;2020-01-17;Vente;839990;65,72;2
29346;26457;2020-01-27;Vente;1285150;103,65;5
29347;26458;2020-01-16;Vente;519000;38,04;2
29348;26459;2020-01-17;Vente;490566;40,18;2
29349;26460;2020-01-21;Vente;369000;31,8;1
29350;26461;2020-01-08;Vente;572500;39,18;1
29351;26462;2020-01-31;Vente;543100;49,28;3
29352;26463;2020-01-30;Vente;895840;77,19;5
29353;26464;2020-01-14;Vente;7050000;122,56;7
29354;26465;2020-02-05;Vente;179000;16,54;1
29355;26466;2020-01-20;Vente;570000;38,83;2
29356;26467;2020-01-31;Vente;418000;37,51;2
29357;26468;2020-01-14;Vente;870630;63,54;3
29358;26469;2020-01-31;Vente;375000;30,07;1
29359;26470;2020-01-16;Vente;605000;48,2;3
29360;26471;2020-01-17;Vente;1635700;146,27;5
29361;26472;2020-01-16;Vente;536000;40,44;2
29362;26473;2020-01-31;Vente;416820;25,89;1
29363;26474;2020-01-30;Vente;632000;50,6;3
29364;26475;2020-01-20;Vente;342666;30,21;2
29365;26476;2020-01-16;Vente;1222000;93,52;4
29366;26477;2020-01-23;Vente;215000;22,1;1
29367;26478;2020-01-20;Vente;1100550;104,06;3
29368;26479;2020-02-07;Vente;1110000;110,15;5
29369;26480;2020-01-29;Vente;1430000;136,28;4
29370;26481;2020-01-30;Vente;100000;16,1;1
29371;26482;2020-01-28;Vente;825050;59,54;1
29372;26483;2020-01-13;Vente;;197,92;6
29373;26484;2020-01-27;Vente;55000;8,5;1
29374;26485;2020-01-22;Vente;1515410;126,14;5
29375;26486;2020-01-16;Vente;317000;24,89;1
29376;26487;2020-01-24;Vente;446321;30,68;2
29377;26488;2020-01-29;Vente;466080;40,07;2
29378;26489;2020-01-28;Vente;2607500;201,48;7
29379;26490;2020-02-05;Vente;970000;80,79;4
29380;26491;2020-01-29;Vente;459090;32,86;2
29381;26492;2020-02-04;Vente;774350;67,9;3
29382;26493;2020-02-07;Vente;325000;37,38;2
29383;26494;2020-01-23;Vente;917000;71,15;3
29384;26495;2020-01-29;Vente;415000;31,04;2
29385;26496;2020-01-31;Vente;247000;16,02;1
29386;26497;2020-02-10;Vente;870000;53,5;3
29387;26498;2020-02-03;Vente;619000;43,92;3
29388;26499;2020-01-27;Vente;1425900;114,73;4
29389;26500;2020-01-28;Vente;178000;10,75;1
29390;26501;2020-01-28;Vente;889860;81,81;2
29391;26502;2020-01-31;Vente;1430000;87,06;3
29392;26503;2020-02-14;Vente;153000;17,87;1
29393;26504;2020-02-03;Vente;367000;29,91;1
29394;26505;2020-02-06;Vente;450000;35,04;2
29395;26506;2020-02-14;Vente;670000;48,01;2
29396;26507;2020-01-30;Vente;132000;10,02;1
29397;26497;2020-01-31;Vente;642200;47,03;2
29398;26508;2020-02-06;Vente;508200;40,04;2
29399;26509;2020-01-31;Vente;51875;13,52;3
29400;26510;2020-02-07;Vente;535000;38,11;1
29401;26511;2020-02-07;Vente;4342410;268,87;8
29402;26512;2020-02-06;Vente;1604000;126,74;6
29403;26513;2020-01-09;Vente;380000;27,83;1
29404;26514;2020-02-06;Vente;985000;71,35;3
29405;26515;2020-02-20;Vente;197830;17,59;1
29406;26516;2020-02-06;Vente;130000;10,04;1
29407;26517;2020-02-18;Vente;1034285;55,03;2
29408;26518;2020-02-14;Vente;581990;47,02;2
29409;26519;2020-01-31;Vente;900000;70,83;4
29410;26520;2020-02-24;Vente;312000;33,68;2
29411;26521;2020-02-11;Vente;156000;12,83;1
29412;26522;2020-02-13;Vente;2333000;127,4;6
29413;26523;2020-02-13;Vente;167000;12,53;1
29414;26524;2020-02-21;Vente;217720;28,16;1
29415;26525;2020-02-19;Vente;614000;37,9;2
29416;26526;2020-02-03;Vente;759700;67,23;4
29417;26527;2020-02-28;Vente;359000;29,03;2
29418;26528;2020-02-07;Vente;238200;22,54;2
29419;26529;2020-02-05;Vente;126000;15,79;1
29420;26530;2020-02-12;Vente;1066000;83,13;3
29421;26531;2020-02-27;Vente;542000;42,11;3
29422;26532;2020-02-17;Vente;429000;31,91;1
29423;26533;2020-02-03;Vente;520000;43,23;2
29424;26534;2020-02-20;Vente;179900;15,21;1
29425;26535;2020-02-14;Vente;1409600;81,52;3
29426;26536;2020-02-21;Vente;471154;35,01;2
29427;26537;2020-02-17;Vente;230000;18,42;1
29428;26538;2020-02-17;Vente;130000;11,51;1
29429;26539;2020-02-21;Vente;840000;55,25;5
29430;26540;2020-03-03;Vente;1298346;87,37;5
29431;26541;2020-02-27;Vente;1589100;105,09;3
29432;26542;2020-02-07;Vente;3050000;91,26;3
29433;26543;2020-02-13;Vente;349000;26,18;1
29434;26544;2020-02-10;Vente;715392;51,52;2
29435;26545;2020-02-24;Vente;2015350;183,06;8
29436;26546;2020-02-28;Vente;458100;26,7;1
29437;26547;2020-02-11;Vente;540000;31,24;1
29438;26548;2020-02-08;Vente;1472500;112,47;3
29439;26549;2020-02-26;Vente;95000;9,81;1
29440;26550;2020-02-28;Vente;5600000;170,82;4
29441;26551;2020-02-27;Vente;1123500;78,57;1
29442;26552;2020-03-03;Vente;180000;16,66;2
29443;26460;2020-03-03;Vente;393820;30,02;1
29444;26553;2020-03-04;Vente;284600;18,72;1
29445;26554;2020-02-17;Vente;323400;24,95;3
29446;26555;2020-02-21;Vente;332500;23,33;1
29447;26556;2020-02-13;Vente;140000;9,31;1
29448;26557;2020-03-04;Vente;1131200;56,12;2
29449;26558;2020-02-25;Vente;358000;32,06;2
29450;26559;2020-02-27;Vente;1225500;90,07;4
29451;26482;2020-02-20;Vente;212600;21,26;1
29452;26560;2020-02-27;Vente;390000;18,47;2
29453;26561;2020-02-26;Vente;6454000;78,46;4
29454;26562;2020-02-26;Vente;943000;88,84;2
29455;26563;2020-02-26;Vente;127000;11,07;1
29456;26564;2020-02-20;Vente;750270;53,35;3
29457;26565;2020-02-18;Vente;639000;42,97;2
29458;26502;2020-02-25;Vente;590000;40,2;2
29459;26566;2020-03-02;Vente;1265320;100,75;4
29460;26567;2020-02-26;Vente;488000;30,93;3
29461;26568;2020-03-05;Vente;272000;17,2;1
29462;26569;2020-02-24;Vente;1100000;90,96;2
29463;26570;2020-03-13;Vente;1685800;127,62;5
29464;26571;2020-02-27;Vente;350000;34,1;2
29465;26572;2020-03-11;Vente;2800000;133;4
29466;26573;2020-02-26;Vente;1440000;111,1;3
29467;26574;2020-03-04;Vente;543000;51,01;2
29468;26575;2020-03-05;Vente;333350;29,2;1
29469;26576;2020-03-02;Vente;171000;6;5
29470;26568;2020-03-09;Vente;596000;49,65;2
29471;26577;2020-02-24;Vente;1928040;205,2;4
29472;26578;2020-03-12;Vente;330000;21,46;1
29473;26579;2020-02-26;Vente;910000;71,4;4
29474;26580;2020-02-27;Vente;580000;38,78;1
29475;26581;2020-03-18;Vente;1880000;182,26;5
29476;26582;2020-03-16;Vente;395000;32,95;1
29477;26583;2020-03-05;Vente;3040000;190,2;5
29478;26584;2020-03-13;Vente;1420000;89,27;3
29479;26585;2020-02-28;Vente;2520000;180,3;6
29480;26586;2020-03-20;Vente;585000;44,1;2
29481;26587;2020-03-16;Vente;128250;13,75;1
29482;26588;2020-03-17;Vente;167130;18,57;1
29483;26589;2020-03-09;Vente;2899988;143,64;5
29484;26590;2020-03-16;Vente;1144150;94,41;5
29485;26591;2020-03-11;Vente;212500;14,82;1
29486;26592;2020-03-17;Vente;530000;44,69;1
29487;26593;2020-03-24;Vente;364347;21,66;1
29488;26594;2020-03-03;Vente;918269;55,36;2
29489;26595;2020-03-31;Vente;444800;40,22;2
29490;26596;2020-03-13;Vente;2670275;150,68;5
29491;26597;2020-03-10;Vente;495000;42,15;3
29492;26499;2020-03-13;Vente;1575000;134,28;4
29493;26598;2020-03-11;Vente;451000;38,13;1
29494;26599;2020-03-12;Vente;665000;43,77;2
29495;26600;2020-03-27;Vente;354450;27,57;2
29496;26601;2020-03-12;Vente;401800;32,43;2
29497;26602;2020-04-03;Vente;1113050;87,03;4
29498;26603;2020-04-06;Vente;273200;20,95;0
29499;26604;2020-04-01;Vente;3480000;179,09;5
29500;26605;2020-03-17;Vente;247000;21,4;1
29501;26606;2020-04-02;Vente;115000;8,2;1
29502;26607;2020-04-03;Vente;2775000;222,85;7
29503;26608;2020-04-15;Vente;933000;74,62;1
29504;26609;2020-04-07;Vente;2475000;216,54;7
29505;26610;2020-04-08;Vente;553600;38,89;1
29506;26611;2020-04-17;Vente;217296;57,97;3
29507;26612;2020-04-20;Vente;709250;51,6;3
29508;26613;2020-04-17;Vente;132500;31,57;2
29509;26614;2020-04-17;Vente;738138;50,28;2
29510;26465;2020-04-17;Vente;673500;49,51;3
29511;26615;2020-04-03;Vente;857369;69,18;3
29512;26616;2020-04-17;Vente;902600;56,78;3
29513;26617;2020-04-30;Vente;6600000;79,38;3
29514;26618;2020-04-23;Vente;660000;50,01;2
29515;26619;2020-02-17;Vente;427750;35,56;3
29516;26620;2020-03-20;Vente;342000;27,84;1
29517;26621;2020-04-28;Vente;990000;63,98;3
29518;26622;2020-03-18;Vente;760000;106,71;4
29519;26623;2020-05-06;Vente;626656;45,52;2
29520;26532;2020-05-07;Vente;102500;8,59;1
29521;26606;2020-04-09;Vente;950000;70,31;3
29522;26624;2020-04-17;Vente;7535000;139,9;4
29523;26625;2020-05-04;Vente;430000;35,69;2
29524;26626;2020-04-29;Vente;232308;19,28;1
29525;26627;2020-04-30;Vente;653850;63,08;2
29526;26628;2020-04-22;Vente;1070000;82,9;4
29527;26492;2020-03-31;Vente;393000;33,16;2
29528;26629;2020-05-12;Vente;231200;15,2;1
29529;26526;2020-05-14;Vente;823200;65,64;4
29530;26630;2020-05-11;Vente;2135800;140,33;5
29531;26631;2020-04-30;Vente;1349100;86,64;4
29532;26632;2020-05-12;Vente;693000;49,57;2
29533;26633;2020-05-18;Vente;1590000;115,23;4
29534;26634;2020-05-13;Vente;1535000;86,6;3
29535;26635;2020-04-27;Vente;1645000;152,97;5
29536;26636;2020-05-15;Vente;550000;49,76;3
29537;26637;2020-04-28;Vente;1000000;105,8;4
29538;26638;2020-04-30;Vente;1750000;129,09;1
29539;26639;2020-05-20;Vente;395000;25,49;2
29540;26640;2020-05-14;Vente;1750000;130,55;5
29541;26641;2020-05-15;Vente;480000;37,66;2
29542;26642;2020-04-30;Vente;507000;40,62;2
29543;26643;2020-05-22;Vente;257400;18,64;1
29544;26644;2020-05-18;Vente;385000;27,28;2
29545;26513;2020-05-15;Vente;1300000;96,37;3
29546;26645;2020-05-04;Vente;1550000;111,09;6
29547;26646;2020-05-18;Vente;2550000;153,02;4
29548;26647;2020-05-15;Vente;549400;54,37;2
29549;26467;2020-05-18;Vente;385550;28,6;2
29550;26648;2020-05-22;Vente;400270;25,6;2
29551;26649;2020-05-15;Vente;374000;27,1;1
29552;26650;2020-05-20;Vente;150000;15,27;1
29553;26651;2020-05-12;Vente;620000;48,37;3
29554;26652;2020-04-30;Vente;472986;48,12;3
29555;26653;2020-05-13;Vente;310000;22,18;1
29556;26654;2020-04-24;Vente;3874400;192,8;4
29557;26655;2020-05-22;Vente;518000;42,16;2
29558;26656;2020-05-20;Vente;471600;35,39;2
29559;26657;2020-05-18;Vente;890000;65,55;2
29560;26658;2020-05-11;Vente;370000;27,69;1
29561;26659;2020-04-29;Vente;409150;30,88;3
29562;26548;2020-04-30;Vente;1150000;105,8;5
29563;26660;2020-05-25;Vente;455000;39,07;2
29564;26661;2020-05-20;Vente;121000;98,73;4
29565;26662;2020-05-19;Vente;160000;18,9;1
29566;26663;2020-04-21;Vente;750000;96,1;3
29567;26664;2020-05-20;Vente;906000;62,36;2
29568;26665;2020-05-26;Vente;1089600;74,05;3
29569;26666;2020-05-20;Vente;2580000;170,9;5
29570;26667;2020-05-25;Vente;430000;36,82;1
29571;26668;2020-05-14;Vente;1000000;61,07;3
29572;26669;2020-05-22;Vente;2550000;192,19;5
29573;26670;2020-05-18;Vente;1260000;94,27;3
29574;26671;2020-05-22;Vente;450000;32,04;1
29575;26672;2020-05-12;Vente;616550;46,63;2
29576;26673;2020-05-15;Vente;1445000;33,6;5
29577;26674;2020-05-25;Vente;470000;31,26;2
29578;26675;2020-05-06;Vente;560000;43,52;3
29579;26676;2020-06-05;Vente;330210;22,71;2
29580;26677;2020-06-02;Vente;277322;22,5;1
29581;26678;2020-05-22;Vente;711500;52,79;4
29582;26679;2020-05-28;Vente;349900;32,82;2
29583;26680;2020-05-28;Vente;1120000;81,8;3
29584;26681;2020-06-03;Vente;230000;18,57;1
29585;26682;2020-05-26;Vente;185000;15,35;1
29586;26683;2020-05-19;Vente;1310000;105,4;4
29587;26684;2020-05-25;Vente;700000;51,51;2
29588;26685;2020-05-27;Vente;550000;39,7;2
29589;26686;2020-05-28;Vente;750000;61,74;2
29590;26687;2020-05-28;Vente;730000;60,15;3
29591;26451;2020-06-01;Vente;432000;26,47;1
29592;26688;2020-05-20;Vente;2500000;169,06;5
29593;26689;2020-05-28;Vente;210000;18,7;1
29594;26690;2020-05-28;Vente;208200;18,39;1
29595;26691;2020-06-05;Vente;15000;3,64;1
29596;26520;2020-06-03;Vente;1487000;142,02;4
29597;26578;2020-05-19;Vente;252700;19,99;1
29598;26692;2020-04-20;Vente;213800;16,29;1
29599;26693;2020-05-29;Vente;465500;36,24;2
29600;26694;2020-06-05;Vente;2100000;170,11;6
29601;26695;2020-05-28;Vente;30000;8,48;1
29602;26696;2020-06-10;Vente;790250;69,64;4
29603;26697;2020-05-22;Vente;281420;19,44;1
29604;26698;2020-05-28;Vente;770000;55,9;2
29605;26699;2020-06-10;Vente;224742;14,21;1
29606;26700;2020-05-29;Vente;1848000;104,48;3
29607;26701;2020-06-16;Vente;109000;7,34;1
29608;26702;2020-06-04;Vente;357000;24,6;1
29609;26528;2020-06-03;Vente;265000;19,18;1
29610;26703;2020-05-27;Vente;940000;74,12;3
29611;26704;2020-06-17;Vente;850000;61,01;3
29612;26705;2020-06-16;Vente;800000;52,82;2
29613;26706;2020-06-02;Vente;455000;31,42;2
29614;26575;2020-06-09;Vente;239900;21,3;1
29615;26609;2020-06-17;Vente;2758900;179,61;4
29616;26707;2020-06-18;Vente;744860;66,6;3
29617;26708;2020-06-17;Vente;270000;22,27;1
29618;26709;2020-06-18;Vente;859250;62,57;2
29619;26625;2020-06-18;Vente;745000;43,84;3
29620;26710;2020-06-11;Vente;315000;17,59;1
29621;26711;2020-06-10;Vente;165000;11,46;1
29622;26712;2020-06-08;Vente;460000;36,2;2
29623;26713;2020-06-12;Vente;2250000;145,35;4
29624;26714;2020-05-26;Vente;120000;9,73;1
29625;26505;2020-05-26;Vente;728500;48,51;1
29626;26715;2020-06-19;Vente;45000;5,87;2
29627;26716;2020-05-27;Vente;1100000;76,28;3
29628;26717;2020-05-29;Vente;480500;37,82;2
29629;26718;2020-05-28;Vente;535000;39,63;2
29630;26719;2020-06-19;Vente;675500;54,43;3
29631;26720;2020-06-22;Vente;303000;22,42;1
29632;26617;2020-06-17;Vente;325000;25,25;2
29633;26721;2020-06-16;Vente;1400000;101,06;4
29634;26722;2020-06-16;Vente;795000;61,31;2
29635;26723;2020-06-17;Vente;83000;6;2
29636;26724;2020-06-08;Vente;199000;10,96;1
29637;26462;2020-06-19;Vente;847112;73,83;3
29638;26725;2020-06-12;Vente;485000;32,45;3
29639;26726;2020-06-16;Vente;390000;36,04;2
29640;26727;2020-06-05;Vente;815000;58,32;2
29641;26728;2020-06-10;Vente;500000;42,94;2
29642;26729;2020-06-01;Vente;287000;18,19;1
29643;26730;2020-06-04;Vente;298000;20,88;1
29644;26731;2020-06-05;Vente;101080;8,07;1
29645;26732;2020-06-15;Vente;4000000;321,9;8
29646;26733;2020-06-22;Vente;572000;39,88;1
29647;26734;2020-06-19;Vente;486210;39,35;2
29648;26735;2020-06-11;Vente;600000;54,57;3
29649;26736;2020-06-05;Vente;10000;8,78;1
29650;26737;2020-06-25;Vente;570000;53,81;3
29651;26738;2020-06-18;Vente;248000;21,37;1
29652;26623;2020-06-17;Vente;593750;40,37;2
29653;26739;2020-06-18;Vente;300000;22,78;1
29654;26501;2020-06-22;Vente;1200000;77,38;3
29655;26740;2020-06-09;Vente;560740;48,72;2
29656;26741;2020-06-26;Vente;365000;25,04;2
29657;26742;2020-06-25;Vente;1608000;176,27;7
29658;26743;2020-06-22;Vente;1280000;97,94;4
29659;26744;2020-06-05;Vente;1340000;81;2
29660;26745;2020-06-12;Vente;1500000;68,02;2
29661;26746;2020-06-17;Vente;145000;17,05;1
29662;26747;2020-06-08;Vente;331650;22,25;1
29663;26748;2020-06-08;Vente;240000;20,49;1
29664;26749;2020-06-11;Vente;720000;52,44;2
29665;26750;2020-06-26;Vente;1024000;91,05;4
29666;26751;2020-06-17;Vente;131400;9,59;1
29667;26752;2020-06-18;Vente;768200;43,36;2
29668;26753;2020-06-30;Vente;1226200;86,63;3
29669;26754;2020-06-22;Vente;3923276;170,43;4
29670;26755;2020-06-30;Vente;480450;34,15;1
29671;26756;2020-06-22;Vente;750000;65;3
29672;26757;2020-06-30;Vente;420000;36,83;2
29673;26758;2020-06-29;Vente;320000;25,14;2
29674;26759;2020-06-15;Vente;3100000;51;2
29675;26760;2020-06-25;Vente;1685000;163,2;5
29676;26761;2020-06-17;Vente;1441000;106,7;3
29677;26762;2020-06-23;Vente;703100;47,71;3
29678;26763;2020-06-26;Vente;214100;62,98;3
29679;26764;2020-06-19;Vente;543847;49,52;2
29680;26765;2020-06-30;Vente;650000;50,5;3
29681;26766;2020-06-15;Vente;1487500;137,27;4
29682;26767;2020-06-23;Vente;1090000;76,77;3
29683;26768;2020-06-17;Vente;339500;26,4;1
29684;26769;2020-06-16;Vente;735000;46,67;3
29685;26770;2020-06-30;Vente;232215;18,14;1
29686;26771;2020-06-24;Vente;194880;16,66;1
29687;26772;2020-06-29;Vente;590000;51,96;2
29688;26773;2020-06-18;Vente;20000;5,69;1
29689;26774;2020-06-25;Vente;935000;57,89;2
29690;26775;2020-06-30;Vente;640000;52,3;3
29691;26776;2020-06-30;Vente;458000;34,2;2
29692;26777;2020-06-25;Vente;350000;33,4;2
29693;26534;2020-06-23;Vente;514000;14,7;1
29694;26778;2020-06-25;Vente;177000;17,1;5
29695;26779;2020-06-26;Vente;496300;39,82;2
29696;26780;2020-06-24;Vente;248487;20,2;1
29697;26781;2020-05-28;Vente;890105;59,21;2
29698;26552;2020-06-29;Vente;425000;35,46;3
29699;26782;2020-06-30;Vente;375000;36,02;2
29700;26783;2020-06-26;Vente;338000;24,23;1
29701;26784;2020-06-30;Vente;183264;83,3;4
29702;26785;2020-06-08;Vente;1168000;99,23;4
29703;26786;2020-06-30;Vente;975000;73,11;3
29704;26787;2020-06-30;Vente;945000;93,01;4
29705;26467;2020-06-18;Vente;768490;71,16;3
29706;26788;2020-01-08;Vente;1195000;81,15;3
29707;26789;2020-01-03;Vente;497270;28,55;1
29708;26790;2020-01-06;Vente;1829700;110,09;5
29709;26791;2020-01-10;Vente;327000;24,19;2
29710;26792;2020-01-08;Vente;2184420;117,1;5
29711;26793;2020-01-11;Vente;695238;42,26;2
29712;26794;2020-01-06;Vente;380000;29,5;1
29713;26795;2020-01-10;Vente;1320000;82,44;3
29714;26796;2020-01-10;Vente;189000;9,85;1
29715;26797;2020-01-14;Vente;1475000;69,03;3
29716;26798;2020-01-03;Vente;278500;21,34;1
29717;26799;2020-01-08;Vente;871900;52,84;3
29718;26800;2020-01-10;Vente;185000;15,25;1
29719;26801;2020-01-06;Vente;3380000;165,15;5
29720;26802;2020-01-13;Vente;1750750;96,82;4
29721;26803;2020-01-07;Vente;1250000;85,61;4
29722;26804;2020-01-08;Vente;215000;15,88;1
29723;26805;2020-01-08;Vente;432000;41;2
29724;26806;2020-01-10;Vente;1862000;115;3
29725;26807;2020-01-06;Vente;334450;27,01;1
29726;26808;2020-01-06;Vente;1565002;78,83;3
29727;26809;2020-01-24;Vente;777900;56,61;3
29728;26810;2020-01-06;Vente;800000;48,96;2
29729;26811;2020-01-07;Vente;680000;50,04;3
29730;26812;2020-01-02;Vente;357000;30,05;2
29731;26813;2020-01-22;Vente;520000;34,02;1
29732;26814;2020-01-21;Vente;379000;25,63;1
29733;26815;2020-01-22;Vente;630000;46,27;2
29734;26816;2020-01-27;Vente;309000;23,89;2
29735;26817;2020-01-17;Vente;810000;65,4;3
29736;26818;2020-01-23;Vente;440000;32,57;2
29737;26819;2020-01-13;Vente;590580;46,58;3
29738;26820;2020-01-14;Vente;342000;22,77;1
29739;26821;2020-01-22;Vente;330476;30,46;2
29740;26822;2020-01-22;Vente;297000;23,74;2
29741;26823;2020-01-23;Vente;760000;45,01;2
29742;26824;2020-01-03;Vente;1469500;82,62;3
29743;26825;2020-01-08;Vente;1493825;78,74;3
29744;26826;2020-01-14;Vente;2300000;320,2;8
29745;26827;2020-01-21;Vente;253250;14,77;1
29746;26828;2020-01-20;Vente;1298500;7,79;1
29747;26829;2020-01-28;Vente;940000;59,79;2
29748;26830;2020-01-20;Vente;401720;31,4;2
29749;26831;2020-01-20;Vente;590000;55,5;2
29750;26832;2020-01-15;Vente;1350000;92,34;5
29751;26833;2020-01-15;Vente;855400;52,23;2
29752;26834;2020-01-10;Vente;190000;8,2;2
29753;26835;2020-01-17;Vente;772000;58,74;3
29754;26836;2020-01-15;Vente;710000;47,55;3
29755;26837;2020-01-16;Vente;1950000;101,99;5
29756;26838;2020-02-03;Vente;151000;11,72;1
29757;26839;2020-01-13;Vente;883520;65,43;2
29758;26840;2020-01-10;Vente;395000;26,81;1
29759;26841;2020-01-21;Vente;228000;20,07;2
29760;26842;2020-01-22;Vente;750000;48,31;2
29761;26843;2020-01-27;Vente;402800;28,84;1
29762;26844;2020-01-17;Vente;426000;36,03;2
29763;26845;2020-01-28;Vente;210000;15,38;1
29764;26846;2020-01-24;Vente;210000;14,61;1
29765;26847;2020-01-23;Vente;274950;19,68;1
29766;26848;2020-01-15;Vente;560500;28,16;1
29767;26849;2020-01-24;Vente;5054500;211,07;7
29768;26850;2020-01-29;Vente;449500;28,29;2
29769;26851;2020-01-24;Vente;115000;10,22;1
29770;26852;2020-01-23;Vente;2055000;90,1;4
29771;26853;2020-01-21;Vente;680000;52,77;2
29772;26854;2020-02-06;Vente;787500;63,2;3
29773;26855;2020-01-30;Vente;439275;31,94;1
29774;26856;2020-01-24;Vente;550000;50,67;2
29775;26820;2020-01-30;Vente;196603;14,45;1
29776;26857;2020-01-27;Vente;730000;77,43;4
29777;26858;2020-01-13;Vente;1249600;74,29;3
29778;26859;2020-01-27;Vente;338000;22,03;1
29779;26860;2020-01-21;Vente;2450000;197,4;7
29780;26861;2020-02-04;Vente;340000;25,14;1
29781;26862;2020-01-31;Vente;2001400;99,07;5
29782;26863;2020-01-30;Vente;410000;31,57;1
29783;26864;2020-02-03;Vente;830000;65,04;2
29784;26865;2020-02-03;Vente;523400;40,75;2
29785;26866;2020-01-28;Vente;3514110;214,53;6
29786;26867;2020-01-23;Vente;856800;42,78;2
29787;26868;2020-01-29;Vente;1640777;81,1;4
29788;26869;2020-02-07;Vente;235000;17,65;1
29789;26870;2020-01-31;Vente;268000;18,03;1
29790;26871;2020-01-22;Vente;737100;53,78;2
29791;26872;2020-01-15;Vente;398400;29,64;1
29792;26873;2020-02-13;Vente;425000;26,38;1
29793;26874;2020-01-20;Vente;2459300;145,05;4
29794;26789;2020-01-31;Vente;447000;27,58;1
29795;26875;2020-01-24;Vente;2200000;104,76;1
29796;26876;2020-01-24;Vente;293000;21,27;1
29797;26877;2020-02-10;Vente;673871;48,06;3
29798;26878;2020-01-29;Vente;317000;26,25;1
29799;26879;2020-01-22;Vente;8577713;20,55;7
29800;26880;2020-02-07;Vente;1100000;75,77;3
29801;26881;2020-01-27;Vente;3100000;170,75;5
29802;26882;2020-02-07;Vente;1070000;97,89;5
29803;26883;2020-01-20;Vente;766143;44,61;2
29804;26884;2020-02-14;Vente;607757;43,49;2
29805;26885;2020-02-10;Vente;1420000;114,19;4
29806;26886;2020-02-18;Vente;602000;37,71;2
29807;26887;2020-02-11;Vente;1280000;101,52;4
29808;26888;2020-02-10;Vente;980000;68,66;3
29809;26889;2020-01-29;Vente;939420;46,82;2
29810;26890;2020-02-03;Vente;15050;5,27;1
29811;26891;2020-02-06;Vente;276000;27,63;2
29812;26892;2020-02-13;Vente;4502585;207,82;7
29813;26893;2020-02-18;Vente;1425000;84,86;4
29814;26894;2020-01-31;Vente;122000;8,75;1
29815;26895;2020-02-08;Vente;212000;14,25;1
29816;26896;2020-02-06;Vente;4100000;217,8;6
29817;26897;2020-02-18;Vente;380000;29,01;2
29818;26898;2020-02-18;Vente;303000;19,55;1
29819;26899;2020-02-07;Vente;460000;31,64;2
29820;26900;2020-02-13;Vente;655250;50,87;2
29821;26901;2020-02-20;Vente;902500;60,3;3
29822;26902;2020-02-17;Vente;957030;44,14;1
29823;26903;2020-02-12;Vente;430000;27,41;2
29824;26904;2020-01-30;Vente;697500;48,25;2
29825;26905;2020-02-18;Vente;2250000;140,39;4
29826;26906;2020-02-18;Vente;540000;48,75;3
29827;26907;2020-01-31;Vente;368000;28,1;1
29828;26908;2020-01-30;Vente;355000;30,04;2
29829;26909;2020-02-07;Vente;175000;11,5;1
29830;26910;2020-02-24;Vente;514010;38,15;2
29831;26911;2020-02-27;Vente;544725;37,72;2
29832;26912;2020-02-07;Vente;610000;50,7;3
29833;26913;2020-02-14;Vente;1019000;75,03;3
29834;26914;2020-01-30;Vente;425000;31;1
29835;26915;2020-01-30;Vente;549000;37,38;2
29836;26916;2020-02-20;Vente;1260000;92,71;5
29837;26917;2020-02-18;Vente;420850;31,67;1
29838;26918;2020-02-07;Vente;1233000;80,92;4
29839;26919;2020-02-28;Vente;493800;41,11;2
29840;26920;2020-02-25;Vente;215000;15,3;1
29841;26921;2020-02-21;Vente;1224300;83,23;3
29842;26922;2020-02-21;Vente;215000;23,29;1
29843;26923;2020-02-28;Vente;324900;23,08;1
29844;26924;2020-02-07;Vente;200000;29,71;1
29845;26925;2020-02-12;Vente;545000;45,86;2
29846;26926;2020-02-11;Vente;1333900;76,49;3
29847;26927;2020-02-14;Vente;452040;31,77;1
29848;26928;2020-03-03;Vente;202000;14,07;2
29849;26929;2020-02-11;Vente;1920000;112,5;4
29850;26930;2020-02-19;Vente;7600000;253,3;5
29851;26931;2020-02-26;Vente;751000;52,68;3
29852;26932;2020-02-25;Vente;2150000;134,5;4
29853;26933;2020-02-24;Vente;666000;57,55;3
29854;26934;2020-02-14;Vente;605000;48,43;2
